-506,-78,
23,res/img/Stage0/a1.png,1013,-288.1,0,185.4713,41.80149,249.1,255,255,255,255,1,0,
24,res/img/Stage0/a1.png,1237,-278,0,185.4714,41.80149,249.1,255,255,255,255,1,0,
25,res/img/Stage0/a1.png,1277,-164,0,84.97382,41.80149,254.4,255,255,255,255,1,0,
26,res/img/Stage0/a1.png,1287,-104,0,84.97382,41.80149,278.9,255,255,255,255,1,0,
27,res/img/Stage0/a1.png,1324,-77,0,120.2888,41.80149,183.5,255,255,255,255,1,0,
28,res/img/Stage0/a1.png,1407,-64,0,-152.5221,41.80149,199.2,255,255,255,255,1,0,
29,res/img/Stage0/a1.png,1505,-70,0,-118.9276,41.80149,141.8,255,255,255,255,1,0,
30,res/img/Stage0/a1.png,1565,-164,0,-137.8681,41.80149,106.7,255,255,255,255,1,0,
31,res/img/Stage0/a1.png,1550,-293,0,-167.8434,41.80149,65.10001,255,255,255,255,1,0,
32,res/img/Stage0/a1.png,1887,-292,0,-167.8434,41.80149,103.2,255,255,255,255,1,0,
33,res/img/Stage0/a1.png,1884,-172,0,-103.4619,41.80149,71.90001,255,255,255,255,1,0,
34,res/img/Stage0/a1.png,1879,-105,0,-103.4619,41.80149,332.1,255,255,255,255,1,0,
35,res/img/Stage0/a1.png,1889,-32,0,-175.3968,41.80149,236.8,255,255,255,255,1,0,
36,res/img/Stage0/a1.png,1929.3,58,0,-122.7785,41.80149,269.8,255,255,255,255,1,0,
37,res/img/Stage0/a1.png,1985,141.8,0,-151.1179,45.17965,214.4,255,255,255,255,1,0,
38,res/img/Stage0/a1.png,2054,169,0,-63.27469,45.17965,155.9,255,255,255,255,1,0,
39,res/img/Stage0/a1.png,2062,448,0,-63.27468,45.17964,179,255,255,255,255,1,0,
40,res/img/Stage0/a1.png,2036,489,0,-113.6836,45.17963,284.8,255,255,255,255,1,0,
41,res/img/Stage0/a1.png,1981,597,0,-140.9707,45.17965,310.1,255,255,255,255,1,0,
42,res/img/Stage0/a1.png,1964.4,689.3,0,-140.9707,45.17965,247.8,255,255,255,255,1,0,
43,res/img/Stage0/a1.png,1983.5,777.6,0,-140.9707,45.17965,292.2,255,255,255,255,1,0,
44,res/img/Stage0/a1.png,2002.5,848.6,0,-134.0902,22.4798,197,255,255,255,255,1,0,
45,res/img/Stage0/a1.png,1976.4,1173.3,0,-247.968,22.47981,198.2,255,255,255,255,1,0,
46,res/img/Stage0/a1.png,1744.1,1155,0,-247.968,22.47981,170,255,255,255,255,1,0,
47,res/img/Stage0/a1.png,1650.8,1256.1,0,-186.6773,22.47981,77.40001,255,255,255,255,1,0,
48,res/img/Stage0/a1.png,1784.5,1366.6,0,-245.5879,22.47981,12.8,255,255,255,255,1,0,
49,res/img/Stage0/a1.png,1919.1,1416.9,0,-91.9691,22.47981,42,255,255,255,255,1,0,
50,res/img/Stage0/a1.png,923.9,1402.7,0,-138.6335,22.47981,54.9,255,255,255,255,1,0,
51,res/img/Stage0/a1.png,808.7,1357.68,0,-164.9638,22.47981,355.36,255,255,255,255,1,0,
52,res/img/Stage0/a1.png,670,1330.2,0,-220.1561,22.47981,25.4,255,255,255,255,1,0,
53,res/img/Stage0/a1.png,481,1297.8,0,-190.8198,21.97775,351,255,255,255,255,1,0,
54,res/img/Stage0/a1.png,315.3,1311.05,0,-155.0418,21.97775,0,255,255,255,255,1,0,
55,res/img/Stage0/a1.png,156.4,1298,0,-201.0025,21.97775,8.85,255,255,255,255,1,0,
56,res/img/Stage0/a1.png,18.2,1342.8,0,-161.0416,21.97775,305.97,255,255,255,255,1,0,
57,res/img/Stage0/a1.png,-72.9,1426.8,0,-107.8814,21.97775,331.9,255,255,255,255,1,0,
58,res/img/Stage0/a1.png,-355.2,1420.7,0,-107.8814,21.97775,325.9,255,255,255,255,1,0,
59,res/img/Stage0/a1.png,-324.4,1349,0,-107.8814,21.97775,258.5,255,255,255,255,1,0,
60,res/img/Stage0/a1.png,-369.4,1250,0,-124.303,21.97776,234.2,255,255,255,255,1,0,
61,res/img/Stage0/a1.png,-497.1,1221.3,0,-204.322,12.86468,166.3,255,255,255,255,1,0,
62,res/img/Stage0/a1.png,-601.8,1207.6,0,-126.7867,16.45053,44.6,255,255,255,255,1,0,
63,res/img/Stage0/a1.png,-638.1,477.8,0,-49.42636,16.45053,6.400001,255,255,255,255,1,0,
64,res/img/Stage0/a1.png,-561.8,437.8,0,-143.8826,16.45053,322.4,255,255,255,255,1,0,
65,res/img/Stage0/a1.png,-493.6,415.5,0,-83.72751,16.45053,27.4,255,255,255,255,1,0,
66,res/img/Stage0/a1.png,-433.1,404,0,-89.28539,16.45053,314.3,255,255,255,255,1,0,
67,res/img/Stage0/a1.png,-397.9,322.3,0,-112.3004,16.45054,276,255,255,255,255,1,0,
68,res/img/Stage0/a1.png,-370.3,253.5,0,-112.3004,16.45053,149.1,255,255,255,255,1,0,
69,res/img/Stage0/a1.png,-305.9,209.3,0,-49.71479,16.45053,134.9,255,255,255,255,1,0,
70,res/img/Stage0/a1.png,-295.8,176.8,0,-41.73799,16.45054,79.30001,255,255,255,255,1,0,
71,res/img/Stage0/a1.png,-343.1,139,0,-108.2138,16.45054,23.3,255,255,255,255,1,0,
72,res/img/Stage0/a1.png,-430.1,151.4,0,-108.2138,16.45054,143,255,255,255,255,1,0,
73,res/img/Stage0/a1.png,-518.2,194.6,0,-108.2138,16.45054,161.4,255,255,255,255,1,0,
74,res/img/Stage0/a1.png,-609,184.9,0,-100.3723,16.45054,213.9,255,255,255,255,1,0,
75,res/img/Stage0/a1.png,7,110,0,-111.8136,16.45054,140.4,255,255,255,255,1,0,
76,res/img/Stage0/a1.png,98,95,0,-111.8136,16.45055,17.6,255,255,255,255,1,0,
77,res/img/Stage0/a1.png,143,97,0,-111.8136,16.45055,6.200001,255,255,255,255,1,0,
78,res/img/Stage0/a1.png,258,91,0,-148.5938,16.87325,349.41,255,255,255,255,1,0,
79,res/img/Stage0/a1.png,315.2,120.7,0,-107.5202,8.010093,290.1,255,255,255,255,1,0,
80,res/img/Stage0/a1.png,331.5,208.3,0,-138.0474,8.010094,245,255,255,255,255,1,0,
81,res/img/Stage0/a1.png,347.9,317.5,0,-99.56184,8.010094,104.6,255,255,255,255,1,0,
82,res/img/Stage0/a1.png,274.3,333.7,0,-143.4901,9.746645,30.4,255,255,255,255,1,0,
83,res/img/Stage0/a1.png,179.1,300.4,0,-143.4901,9.746646,354.1,255,255,255,255,1,0,
84,res/img/Stage0/a1.png,77.7,278,0,-90.1191,9.746647,224.4,255,255,255,255,1,0,
85,res/img/Stage0/a1.png,22.7,246.3,0,-90.1191,9.746647,191.6,255,255,255,255,1,0,
86,res/img/Stage0/a1.png,-25.2,190.6,0,-103.0664,13.30226,79.89995,255,255,255,255,1,0,
87,res/img/Stage0/a1.png,684.3,424.2,0,-83.75875,12.33655,333.4,255,255,255,255,1,0,
88,res/img/Stage0/a1.png,782,427,0,-134.4888,12.33655,198.7,255,255,255,255,1,0,
89,res/img/Stage0/a1.png,859.4,485.2,0,-86.30457,12.33655,66.49996,255,255,255,255,1,0,
90,res/img/Stage0/a1.png,802.2,527.4,0,-158.1722,8.17573,358,255,255,255,255,1,0,
91,res/img/Stage0/a1.png,700.7,542.9,0,-105.9584,8.702175,329.08,255,255,255,255,1,0,
92,res/img/Stage0/a1.png,628.1,555,0,-67.12184,8.702175,206.6,255,255,255,255,1,0,
93,res/img/Stage0/a1.png,619.5,491.6,0,-117.8052,11.07144,119.4,255,255,255,255,1,0,
94,res/img/Stage0/a1.png,1284.7,279.7,0,-130.6844,11.07145,133.7,255,255,255,255,1,0,
95,res/img/Stage0/a1.png,1371.2,238.6,0,-90.34868,13.50146,1.9,255,255,255,255,1,0,
96,res/img/Stage0/a1.png,1444.3,269.8,0,-90.34869,13.50146,223.6,255,255,255,255,1,0,
97,res/img/Stage0/a1.png,1496,269.8,0,-113.7909,13.50146,169.6,255,255,255,255,1,0,
98,res/img/Stage0/a1.png,1581.7,277,0,-73.99346,13.50147,30.1,255,255,255,255,1,0,
99,res/img/Stage0/a1.png,1632.6,316.3,0,-63.03285,13.50146,47.2,255,255,255,255,1,0,
100,res/img/Stage0/a1.png,1665,399,0,-125.1475,16.44882,80.4,255,255,255,255,1,0,
101,res/img/Stage0/a1.png,1676,538,0,-161.0304,16.44882,88.7,255,255,255,255,1,0,
102,res/img/Stage0/a1.png,1676,538,0,-161.0304,16.44882,88.7,255,255,255,255,1,0,
103,res/img/Stage0/a1.png,1624.9,650.4,0,-135.0228,16.44882,324.7,255,255,255,255,1,0,
104,res/img/Stage0/a1.png,1517.5,692,0,-110.1191,16.44882,176,255,255,255,255,1,0,
105,res/img/Stage0/a1.png,1434,655,0,-110.1191,16.44882,49.30001,255,255,255,255,1,0,
106,res/img/Stage0/a1.png,1358,599,0,-110.1191,16.44882,20.7,255,255,255,255,1,0,
107,res/img/Stage0/a1.png,1311,553,0,-58.30973,42.77264,322.2,255,255,255,255,1,0,
108,res/img/Stage0/a1.png,1300,501,0,-116.492,22.22465,285.2,255,255,255,255,1,0,
109,res/img/Stage0/a1.png,1286,392,0,-167.5637,22.22465,237.9,255,255,255,255,1,0,
110,res/img/Stage0/a1.png,1096,740,0,-234.3354,22.22464,211,255,255,255,255,1,0,
111,res/img/Stage0/a1.png,1270,874,0,-234.3354,22.22465,223.2,255,255,255,255,1,0,
112,res/img/Stage0/a1.png,1352,945,0,-72.45952,22.22465,210.9,255,255,255,255,1,0,
113,res/img/Stage0/a1.png,1389,1006,0,-104.5111,22.22466,258.3,255,255,255,255,1,0,
114,res/img/Stage0/a1.png,1343,1104,0,-165.1192,22.22466,139.3,255,255,255,255,1,0,
115,res/img/Stage0/a1.png,1231,1152,0,-108.2514,22.22466,5.8,255,255,255,255,1,0,
116,res/img/Stage0/a1.png,1154,1078,0,-163.8633,28.26653,250.12,255,255,255,255,1,0,
117,res/img/Stage0/a1.png,1098,991,0,-163.8633,28.26653,172.7,255,255,255,255,1,0,
118,res/img/Stage0/a1.png,980,986,0,-89.86998,28.26653,21.2,255,255,255,255,1,0,
119,res/img/Stage0/a1.png,910,943,0,-89.86998,28.26653,41.90001,255,255,255,255,1,0,
120,res/img/Stage0/a1.png,854,954,0,-134.0476,28.26653,330.9,255,255,255,255,1,0,
121,res/img/Stage0/a1.png,770,955,0,-107.9823,28.26653,42.2,255,255,255,255,1,0,
122,res/img/Stage0/a1.png,707,925,0,-107.9823,15.08365,7.300002,255,255,255,255,1,0,
123,res/img/Stage0/a1.png,673.9,883,0,-91.14243,15.08366,296.05,255,255,255,255,1,0,
124,res/img/Stage0/a1.png,734,816,0,-100.9472,15.08366,325.4,255,255,255,255,1,0,
125,res/img/Stage0/a1.png,821,789,0,-100.9472,15.08366,357,255,255,255,255,1,0,
126,res/img/Stage0/a1.png,859,742,0,-127.4572,19.11132,303.3,255,255,255,255,1,0,
127,res/img/Stage0/a1.png,944,686,0,-116.3952,19.11132,174.9,255,255,255,255,1,0,
128,res/img/Stage0/a1.png,346,804,0,-129.8947,19.11132,46.5,255,255,255,255,1,0,
129,res/img/Stage0/a1.png,392.1,884.3,0,-73.79539,14.8229,84.00001,255,255,255,255,1,0,
130,res/img/Stage0/a1.png,335,897.9,0,-131.7609,18.75624,14.7,255,255,255,255,1,0,
131,res/img/Stage0/a1.png,180,905,0,-187.62,18.75624,165.7,255,255,255,255,1,0,
132,res/img/Stage0/a1.png,87,945,0,-131.3951,18.75624,132.9,255,255,255,255,1,0,
133,res/img/Stage0/a1.png,11,1002,0,-81.27822,18.75625,158.2,255,255,255,255,1,0,
134,res/img/Stage0/a1.png,-54,980,0,-107.0338,18.75625,229,255,255,255,255,1,0,
135,res/img/Stage0/a1.png,-133,911.8,0,-122.6469,18.75625,212.1,255,255,255,255,1,0,
136,res/img/Stage0/a1.png,-234,894,0,-122.6469,18.75625,342.6,255,255,255,255,1,0,
137,res/img/Stage0/a1.png,-361,869,0,-181.0507,18.75625,210.2,255,255,255,255,1,0,
138,res/img/Stage0/a1.png,-426,787,0,-92.47421,18.75625,101.9,255,255,255,255,1,0,
139,res/img/Stage0/a1.png,-375,724,0,-97.20937,18.75625,151.2,255,255,255,255,1,0,
140,res/img/Stage0/a1.png,-259,737,0,-180.3413,18.75626,205.3,255,255,255,255,1,0,
141,res/img/Stage0/a1.png,-92,762,0,-180.3413,18.75626,170.5,255,255,255,255,1,0,
142,res/img/Stage0/a1.png,34,772,0,-96.21658,18.75627,212.7,255,255,255,255,1,0,
143,res/img/Stage0/a1.png,137,794,0,-161.7963,18.75627,184.1,255,255,255,255,1,0,
144,res/img/Stage0/a1.png,238,791,0,-161.7964,18.75628,154.2,255,255,255,255,1,0,
145,res/img/Stage0/a1.png,475,422,0,-364.2386,18.75628,206.5,255,255,255,255,1,0,
146,res/img/Stage0/a1.png,408,292,0,-178.9328,18.75629,183.7,255,255,255,255,1,0,
147,res/img/Stage0/a1.png,535,329,0,-124.4317,18.75629,213.6,255,255,255,255,1,0,
148,res/img/Stage0/a1.png,616,411,0,-124.4318,18.7563,232.1,255,255,255,255,1,0,
149,res/img/Stage0/a1.png,-279.4,1341.1,0,-124.4318,18.7563,316.4,255,255,255,255,1,0,
150,res/img/Stage0/a1.png,-241.6,1284.3,0,-61.67905,18.7563,276.6,255,255,255,255,1,0,
151,res/img/Stage0/a1.png,-246.3,1240.8,0,-61.67907,18.7563,238.3,255,255,255,255,1,0,
152,res/img/Stage0/a1.png,-263.3,1203,0,-61.67907,18.7563,271.2,255,255,255,255,1,0,
153,res/img/Stage0/a1.png,-289.8,1157.6,0,-61.67905,18.7563,219.1,255,255,255,255,1,0,
154,res/img/Stage0/a1.png,-328.5,1132.1,0,-61.67905,18.7563,197.5,255,255,255,255,1,0,
155,res/img/Stage0/a1.png,-383.3,1125.5,0,-61.67905,18.7563,174.1,255,255,255,255,1,0,
156,res/img/Stage0/a1.png,-435.3,1144.4,0,-61.67908,18.7563,139.8,255,255,255,255,1,0,
157,res/img/Stage0/a1.png,-458.9,1189.8,0,-61.67908,18.75631,94.8,255,255,255,255,1,0,
