-556,90,
-640.25,2048,
1512,-360,
6,13,res/img/GameScene/Object/a1.png,219.6,502.2,0,82.71782,5.000006,78.9,255,255,255,255,1,0,0,
6,14,res/img/GameScene/Object/a1.png,324.1,550.5,0,199.3668,5.000006,5.300001,255,255,255,255,1,0,0,
6,15,res/img/GameScene/Object/a1.png,599.5,619.2,0,97.81962,5.000008,22.5,255,255,255,255,1,0,0,
6,16,res/img/GameScene/Object/a1.png,767.6,581.4,0,273.9982,5.000008,335.8,255,255,255,255,1,0,0,
6,17,res/img/GameScene/Object/a1.png,958.9,425.8,0,245.1813,5.000009,304.3,255,255,255,255,1,0,0,
6,18,res/img/GameScene/Object/a1.png,1022.6,228.7,0,196.6547,5.000009,267.8,255,255,255,255,1,0,0,
6,19,res/img/GameScene/Object/a1.png,1041.5,5.8,0,385.8653,5.000009,276.8,255,255,255,255,1,0,0,
6,20,res/img/GameScene/Object/a1.png,1122.7,-222.3,0,300.2271,5.000009,307.6,255,255,255,255,1,0,0,
6,21,res/img/GameScene/Object/a1.png,1254,-289.2,0,196.293,5.00001,23.3,255,255,255,255,1,0,0,
6,22,res/img/GameScene/Object/a1.png,1336.9,-236.7,0,196.293,5.00001,57.80001,255,255,255,255,1,0,0,
6,23,res/img/GameScene/Object/a1.png,1445.1,-128.5,0,130.3517,5.00001,24.9,255,255,255,255,1,0,0,
6,24,res/img/GameScene/Object/a1.png,1528.1,-187,0,183.3648,5.00001,287.1,255,255,255,255,1,0,0,
6,25,res/img/GameScene/Object/a1.png,1519.1,-381.1,0,227.3613,5.00001,251.7,255,255,255,255,1,0,0,
7,0,res/img/GameScene/Object/a1.png,1674.8,-466.3,0,227.3613,5.000011,97.09998,255,255,255,255,1,0,0,
7,1,res/img/GameScene/Object/a1.png,1677.5,-208.8,0,297.0507,5.000011,83.3,255,255,255,255,1,0,0,
7,2,res/img/GameScene/Object/a1.png,1682,-34,0,192.2693,5.000011,101.3,255,255,255,255,1,0,0,
7,3,res/img/GameScene/Object/a1.png,1721.3,43.2,0,123.1191,5.000011,345.3,255,255,255,255,1,0,0,
7,4,res/img/GameScene/Object/a1.png,1756.1,-106.2,0,275.8443,5.000011,260.6,255,255,255,255,1,0,0,
7,5,res/img/GameScene/Object/a1.png,1762.7,-264.3,0,164.8062,5.000011,293.8,255,255,255,255,1,0,0,
7,6,res/img/GameScene/Object/a1.png,1787.3,-419.2,0,164.8062,5.000011,264.6,255,255,255,255,1,0,0,
8,0,res/img/GameScene/Object/a1.png,1724.4,437.4,0,226.6961,5.000012,185.12,255,255,255,255,1,0,0,
8,1,res/img/GameScene/Object/a1.png,1851,499.2,0,109.1578,5.000013,253.2,255,255,255,255,1,0,0,
8,2,res/img/GameScene/Object/a1.png,1783,585.3,0,185.2645,5.000013,336.8,255,255,255,255,1,0,0,
8,3,res/img/GameScene/Object/a1.png,1626.4,566.7,0,185.2645,5.000013,36.8,255,255,255,255,1,0,0,
8,4,res/img/GameScene/Object/a1.png,1558.3,521.1,0,121.8201,5.000014,23.8,255,255,255,255,1,0,0,
8,5,res/img/GameScene/Object/a1.png,1435.6,479.5,0,260.0463,5.000014,17.4,255,255,255,255,1,0,0,
8,6,res/img/GameScene/Object/a1.png,1285.1,477.3,0,210.977,5.000013,319.5,255,255,255,255,1,0,0,
8,7,res/img/GameScene/Object/a1.png,1169,503.9,0,114.3551,5.000013,47.10001,255,255,255,255,1,0,0,
8,8,res/img/GameScene/Object/a1.png,1174.7,403.7,0,153.1916,5.000013,126.1,255,255,255,255,1,0,0,
8,9,res/img/GameScene/Object/a1.png,1346,338.7,0,257.7742,5.000015,178.3,255,255,255,255,1,0,0,
8,10,res/img/GameScene/Object/a1.png,1587,394.1,0,257.7742,5.000015,207.5,255,255,255,255,1,0,0,
9,0,res/img/GameScene/Object/a1.png,154.8,1037.2,0,117.8761,5.000021,33.4,255,255,255,255,1,1,0,
9,1,res/img/GameScene/Object/a1.png,118.1,977.7,0,64.82653,5.000021,110.9,255,255,255,255,1,1,0,
9,2,res/img/GameScene/Object/a1.png,148.4,918.5,0,70.46037,5.000021,122.8,255,255,255,255,1,1,0,
9,3,res/img/GameScene/Object/a1.png,204.7,882.1,0,78.9642,5.000021,169.6,255,255,255,255,1,1,0,
9,4,res/img/GameScene/Object/a1.png,261.4,897.7,0,60.67417,5.000021,227.9,255,255,255,255,1,1,0,
9,5,res/img/GameScene/Object/a1.png,266.4,944.3,0,60.67418,5.000022,298.1,255,255,255,255,1,1,0,
10,0,res/img/GameScene/Object/a1.png,-303.3,810.9,0,122.5354,5.000015,9.299949,255,255,255,255,1,0,0,
10,1,res/img/GameScene/Object/a1.png,-362,730.5,0,145.7678,5.000016,89.6,255,255,255,255,1,0,0,
10,2,res/img/GameScene/Object/a1.png,-281,683.1,0,175.2897,5.000016,196.17,255,255,255,255,1,0,0,
10,3,res/img/GameScene/Object/a1.png,-151.4,655.6,0,193.2166,5.000016,142.7,255,255,255,255,1,0,0,
10,4,res/img/GameScene/Object/a1.png,-45.2,630.6,0,93.54062,5.000018,225.5,255,255,255,255,1,0,0,
10,5,res/img/GameScene/Object/a1.png,-60.5,705.1,0,131.3568,5.000017,317.9,255,255,255,255,1,0,0,
10,6,res/img/GameScene/Object/a1.png,-176.6,784.9,0,156.0027,5.000018,332,255,255,255,255,1,0,0,
11,0,res/img/GameScene/Object/a1.png,1514.6,1289.2,0,142.7507,5.000023,103.7,255,255,255,255,1,0,0,
11,1,res/img/GameScene/Object/a1.png,1486.8,1177.3,0,260.5833,5.000024,74.40001,255,255,255,255,1,0,0,
11,2,res/img/GameScene/Object/a1.png,1492.3,965.5,0,194.1052,5.000024,114.6,255,255,255,255,1,0,0,
11,3,res/img/GameScene/Object/a1.png,1575.2,903,0,103.3344,5.000024,208.8,255,255,255,255,1,0,0,
11,4,res/img/GameScene/Object/a1.png,1601.5,997,0,149.0867,5.000024,283.6,255,255,255,255,1,0,0,
11,5,res/img/GameScene/Object/a1.png,1649.7,1136.7,0,227.8604,5.000023,229.9,255,255,255,255,1,0,0,
11,6,res/img/GameScene/Object/a1.png,1666.7,1346.2,0,273.8446,5.000025,294.1,255,255,255,255,1,0,0,
11,7,res/img/GameScene/Object/a1.png,1643.7,1583.3,0,273.8446,5.000024,258.8,255,255,255,255,1,0,0,
12,0,res/img/GameScene/Object/a1.png,-653.7,4.5,0,205.0046,5,298.16,255,255,255,255,1,0,0,
12,1,res/img/GameScene/Object/a1.png,-571.7,-31.7,0,141.8378,5.000001,25.1,255,255,255,255,1,0,0,
12,2,res/img/GameScene/Object/a1.png,-412.6,-42.6,0,209.2005,5.000001,337.4,255,255,255,255,1,0,0,
12,3,res/img/GameScene/Object/a1.png,-279.6,-151.1,0,156.8965,5.000001,298.6,255,255,255,255,1,0,0,
12,4,res/img/GameScene/Object/a1.png,-233.4,-174,0,156.8965,5.000002,356.6,255,255,255,255,1,0,0,
12,5,res/img/GameScene/Object/a1.png,-113.7,-243,0,156.8965,5.000002,303.5,255,255,255,255,1,0,0,
12,6,res/img/GameScene/Object/a1.png,-64.2,-279,0,156.8965,5.000002,351.36,255,255,255,255,1,0,0,
12,7,res/img/GameScene/Object/a1.png,46.7,-358.6,0,156.8965,5.000002,297.4,255,255,255,255,1,0,0,
13,0,res/img/GameScene/Object/a1.png,1894.4,-418.1,0,164.8063,5.000011,97.00001,255,255,255,255,1,0,0,
13,1,res/img/GameScene/Object/a1.png,1914.4,-238.7,0,205.8496,5.000012,72.9,255,255,255,255,1,0,0,
13,2,res/img/GameScene/Object/a1.png,1921.3,-49.9,0,246.8339,5.000011,100.1,255,255,255,255,1,0,0,
13,3,res/img/GameScene/Object/a1.png,1904,162.7,0,186.5971,5.000011,87.50001,255,255,255,255,1,0,0,
13,4,res/img/GameScene/Object/a1.png,1994.9,325.1,0,226.6961,5.000012,39.2,255,255,255,255,1,0,0,
14,0,res/img/GameScene/Object/a1.png,415,619.9,0,54.45777,5.000006,41.8,255,255,255,255,1,1,0,
14,1,res/img/GameScene/Object/a1.png,395.4,563.1,0,82.73816,5.000005,89.32001,255,255,255,255,1,1,0,
14,2,res/img/GameScene/Object/a1.png,481.2,647.8,0,97.81962,5.000005,12.2,255,255,255,255,1,1,0,
14,3,res/img/GameScene/Object/a1.png,572.9,641.5,0,97.81963,5.000006,339.4,255,255,255,255,1,1,0,
15,0,res/img/GameScene/Object/a1.png,1883.7,1495.7,0,197.2125,5.000023,61.60001,255,255,255,255,1,1,0,
15,1,res/img/GameScene/Object/a1.png,1857.9,1351.2,0,128.6081,5.000023,108.6,255,255,255,255,1,1,0,
15,2,res/img/GameScene/Object/a1.png,2004.5,1300.4,0,256.3453,5.000022,183.5,255,255,255,255,1,1,0,
16,0,res/img/GameScene/Object/a1.png,305.1,929.8,0,156.0027,5.000017,165.5,255,255,255,255,1,0,0,
16,1,res/img/GameScene/Object/a1.png,502,931.9,0,248.9709,5.000017,189.9,255,255,255,255,1,0,0,
16,2,res/img/GameScene/Object/a1.png,639.1,929.6,0,197.3881,5.000019,142.6,255,255,255,255,1,0,0,
16,3,res/img/GameScene/Object/a1.png,783.4,919.3,0,170.1233,5.00002,215.3,255,255,255,255,1,0,0,
16,4,res/img/GameScene/Object/a1.png,747.5,1029.1,0,247,5.000021,328.3,255,255,255,255,1,0,0,
16,5,res/img/GameScene/Object/a1.png,521.2,1084.8,0,247,5.000021,3.8,255,255,255,255,1,0,0,
16,6,res/img/GameScene/Object/a1.png,348.6,1139.4,0,190.2344,5.000021,315,255,255,255,255,1,0,0,
16,7,res/img/GameScene/Object/a1.png,217.1,1161.5,0,162.3029,5.000021,33.4,255,255,255,255,1,0,0,
16,8,res/img/GameScene/Object/a1.png,163.5,1061.5,0,117.8761,5.000021,102.6,255,255,255,255,1,0,0,
17,0,res/img/GameScene/Object/a1.png,1516.8,1303.7,0,72.86198,5.000023,176.8,255,255,255,255,1,1,0,
17,1,res/img/GameScene/Object/a1.png,1446.5,1333.3,0,89.25569,5.000025,140.6,255,255,255,255,1,1,0,
17,2,res/img/GameScene/Object/a1.png,1425.7,1428.7,0,140.2394,5.000026,78.7,255,255,255,255,1,1,0,
17,3,res/img/GameScene/Object/a1.png,1441.3,1466.4,0,140.2394,5.000025,100.9,255,255,255,255,1,1,0,
17,4,res/img/GameScene/Object/a1.png,1456.4,1563.5,0,85.81452,5.000025,47.3,255,255,255,255,1,1,0,
